index,one_sided,recovery,top1,evaluation,seconds
503,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/503/evaluation.json,0.33614771626889706
504,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/504/evaluation.json,0.7034112745895982
505,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/505/evaluation.json,0.11485610716044903
506,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/506/evaluation.json,0.29951965250074863
507,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/507/evaluation.json,0.3452424050774425
508,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/508/evaluation.json,0.07408011518418789
509,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/509/evaluation.json,0.2564129331149161
510,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/510/evaluation.json,0.14698252361267805
511,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/511/evaluation.json,0.9110087193548679
512,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/512/evaluation.json,0.03335440997034311
513,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/513/evaluation.json,0.2705624494701624
514,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/514/evaluation.json,0.5318219703622162
515,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/515/evaluation.json,0.5548381358385086
516,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/516/evaluation.json,0.5423249453306198
517,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/517/evaluation.json,0.36544837104156613
518,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/518/evaluation.json,0.2804576950147748
519,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/519/evaluation.json,0.09406655002385378
520,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/520/evaluation.json,0.2513778945431113
521,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/521/evaluation.json,7.716269360855222
522,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/522/evaluation.json,0.0873919720761478
523,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/523/evaluation.json,1.1085972229484469
524,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/524/evaluation.json,1.0691127288155258
525,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/525/evaluation.json,0.09693400468677282
526,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/526/evaluation.json,0.06113333348184824
527,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/527/evaluation.json,0.20898814592510462
528,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/528/evaluation.json,0.9358627079054713
529,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/529/evaluation.json,0.9651696849614382
530,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/530/evaluation.json,0.6586561547592282
531,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/531/evaluation.json,2.525342157110572
532,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/532/evaluation.json,6.652323768474162
533,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/533/evaluation.json,0.6830725949257612
534,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/534/evaluation.json,1.1953158983960748
535,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/535/evaluation.json,0.28558113519102335
536,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/536/evaluation.json,1.040318065090105
537,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/537/evaluation.json,0.2152326162904501
538,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/538/evaluation.json,0.03759900201112032
539,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/539/evaluation.json,0.28552936762571335
540,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/540/evaluation.json,0.9800508008338511
541,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/541/evaluation.json,3.630127588286996
542,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/542/evaluation.json,3.6487983339466155
543,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/543/evaluation.json,0.0979645038023591
544,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/544/evaluation.json,0.13174705673009157
545,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/545/evaluation.json,0.16656306106597185
546,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/546/evaluation.json,0.7245713979937136
547,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/547/evaluation.json,3.5650193709880114
548,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/548/evaluation.json,0.9587753971572965
549,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/549/evaluation.json,1.605857839109376
550,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/550/evaluation.json,0.564965832978487
551,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/551/evaluation.json,7.9187069945037365
552,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/552/evaluation.json,0.02303360588848591
553,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/553/evaluation.json,4.796453395858407
554,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/554/evaluation.json,5.248009419068694
555,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/555/evaluation.json,2.383320932276547
556,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/556/evaluation.json,1.8864739267155528
557,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/557/evaluation.json,0.5830692546442151
558,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/558/evaluation.json,0.25889294780790806
559,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/559/evaluation.json,3.9761692732572556
560,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/560/evaluation.json,0.15467611933127046
561,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/561/evaluation.json,13.445356735959649
562,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/562/evaluation.json,0.23073394037783146
563,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/563/evaluation.json,2.9689056819770485
564,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/564/evaluation.json,2.7279853890649974
565,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/565/evaluation.json,0.5821006842888892
566,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/566/evaluation.json,2.1634401930496097
567,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/567/evaluation.json,3.708045412786305
568,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/568/evaluation.json,0.4636188358999789
569,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/569/evaluation.json,0.2627854298334569
570,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/570/evaluation.json,1.4611888714134693
571,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/571/evaluation.json,0.5840871352702379
572,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/572/evaluation.json,1.5448661032132804
573,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/573/evaluation.json,4.555525563890114
574,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/574/evaluation.json,0.226668352028355
575,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/575/evaluation.json,5.4615066181868315
576,False,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_domain_rescore_v2_20260907/576/evaluation.json,6.923298886045814
577,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/577/evaluation.json,0.07914310228079557
578,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/578/evaluation.json,0.4533122256398201
579,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/579/evaluation.json,0.5470083341933787
580,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/580/evaluation.json,1.7480424167588353
581,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/581/evaluation.json,0.16613726504147053
582,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/582/evaluation.json,0.276416695676744
583,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/583/evaluation.json,10.803556519560516
584,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/584/evaluation.json,0.12813806720077991
585,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/585/evaluation.json,0.1644865982234478
586,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/586/evaluation.json,0.5407833615317941
587,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/587/evaluation.json,0.9693761756643653
588,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/588/evaluation.json,0.5822459901683033
589,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/589/evaluation.json,0.5122683644294739
590,False,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_domain_rescore_v2_20260907/590/evaluation.json,104.86501925508492
591,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/591/evaluation.json,0.06951224897056818
592,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/592/evaluation.json,0.04783151485025883
593,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/593/evaluation.json,0.07513217814266682
594,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/594/evaluation.json,4.095798737369478
595,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/595/evaluation.json,3.4732529167085886
596,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/596/evaluation.json,11.50337002100423
597,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/597/evaluation.json,1.1888096660841256
598,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/598/evaluation.json,4.6397804180160165
599,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/599/evaluation.json,1.8199070412665606
600,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/600/evaluation.json,0.249342723749578
601,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/601/evaluation.json,4.328506533056498
602,False,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_domain_rescore_v2_20260907/602/evaluation.json,6.90111770411022
603,False,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_domain_rescore_v2_20260907/603/evaluation.json,22.698482340201735
604,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/604/evaluation.json,1.3607772188261151
605,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/605/evaluation.json,0.02721546310931444
606,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/606/evaluation.json,0.01766957901418209
607,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/607/evaluation.json,17.50382404588163
608,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/608/evaluation.json,0.19965343736112118
609,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/609/evaluation.json,0.7729825172573328
610,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/610/evaluation.json,0.9454129319638014
611,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/611/evaluation.json,1.358039468061179
612,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/612/evaluation.json,6.120244261808693
613,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/613/evaluation.json,1.7514752820134163
614,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/614/evaluation.json,1.4724501399323344
615,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/615/evaluation.json,0.8821541320066899
616,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/616/evaluation.json,1.4676428968086839
617,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/617/evaluation.json,0.22640274092555046
618,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/618/evaluation.json,3.012367540039122
619,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/619/evaluation.json,4.578328931005672
620,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/620/evaluation.json,11.662356344051659
621,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/621/evaluation.json,4.722313865087926
622,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/622/evaluation.json,10.299359800294042
623,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/623/evaluation.json,1.2923929661046714
624,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/624/evaluation.json,0.04801668971776962
625,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/625/evaluation.json,0.015455366112291813
626,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/626/evaluation.json,0.1525264303199947
627,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/627/evaluation.json,0.5970662501640618
628,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/628/evaluation.json,0.32102902326732874
629,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/629/evaluation.json,1.5299213079269975
630,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/630/evaluation.json,3.7600464448332787
631,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/631/evaluation.json,0.1065299641340971
632,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/632/evaluation.json,1.8431033324450254
633,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/633/evaluation.json,0.46671860851347446
634,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/634/evaluation.json,0.9237536899745464
635,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/635/evaluation.json,0.24734891764819622
636,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/636/evaluation.json,1.297426467295736
637,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/637/evaluation.json,0.100414730142802
638,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/638/evaluation.json,0.9001739858649671
639,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/639/evaluation.json,3.564955377019942
640,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/640/evaluation.json,1.7094111582264304
641,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/641/evaluation.json,1.1042978563345969
642,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/642/evaluation.json,7.44745926419273
643,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/643/evaluation.json,0.13091992307454348
644,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/644/evaluation.json,0.987684597959742
645,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/645/evaluation.json,8.336456390097737
646,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/646/evaluation.json,0.9106609942391515
647,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/647/evaluation.json,1.2817912809550762
648,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/648/evaluation.json,0.11394712422043085
649,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/649/evaluation.json,1.3984641628339887
650,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/650/evaluation.json,4.5832422859966755
651,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/651/evaluation.json,1.6071901619434357
652,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/652/evaluation.json,0.5022433451376855
653,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/653/evaluation.json,0.34137848392128944
654,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/654/evaluation.json,0.1348387934267521
655,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/655/evaluation.json,0.10434161871671677
656,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/656/evaluation.json,0.29612324200570583
657,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/657/evaluation.json,0.45707058999687433
658,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/658/evaluation.json,0.22050526598468423
659,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/659/evaluation.json,0.06187492096796632
660,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/660/evaluation.json,0.09083479386754334
661,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/661/evaluation.json,0.3532161461189389
662,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/662/evaluation.json,1.2829679360147566
663,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/663/evaluation.json,0.5614900272339582
664,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/664/evaluation.json,0.3279853109270334
665,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/665/evaluation.json,1.3342424426227808
666,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/666/evaluation.json,2.3243912332691252
667,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/667/evaluation.json,8.382367916405201
668,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/668/evaluation.json,0.21366066951304674
669,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/669/evaluation.json,0.0569736585021019
670,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/670/evaluation.json,0.8822042485699058
671,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/671/evaluation.json,1.5278473068028688
672,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/672/evaluation.json,15.645326344063506
673,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/673/evaluation.json,1.265472934115678
674,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/674/evaluation.json,0.28641175106167793
675,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/675/evaluation.json,0.21279457304626703
676,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/676/evaluation.json,0.32086755614727736
677,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/677/evaluation.json,7.722726424224675
678,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/678/evaluation.json,0.12454629223793745
679,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/679/evaluation.json,0.9756425840314478
680,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/680/evaluation.json,1.0064681838266551
681,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/681/evaluation.json,0.4875975176692009
682,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/682/evaluation.json,19.4337263291236
683,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/683/evaluation.json,0.2795995569322258
684,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/684/evaluation.json,0.3527484070509672
685,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/685/evaluation.json,1.2661364674568176
686,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/686/evaluation.json,1.0678735235705972
687,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/687/evaluation.json,0.31187553331255913
688,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/688/evaluation.json,0.4400237575173378
689,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/689/evaluation.json,0.27769679948687553
690,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/690/evaluation.json,0.29923470690846443
691,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/691/evaluation.json,0.8601582832634449
692,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/692/evaluation.json,3.2522111609578133
693,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/693/evaluation.json,0.16376333311200142
694,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/694/evaluation.json,0.10798792401328683
695,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/695/evaluation.json,2.4860356589779258
696,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/696/evaluation.json,4.201148628257215
697,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/697/evaluation.json,2.699656399898231
698,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/698/evaluation.json,0.061919122003018856
699,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/699/evaluation.json,0.14483788423240185
700,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/700/evaluation.json,0.5594785697758198
701,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/701/evaluation.json,0.040870682103559375
702,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/702/evaluation.json,0.04797632806003094
703,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/703/evaluation.json,0.08271577768027782
704,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/704/evaluation.json,0.04618048947304487
705,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/705/evaluation.json,0.2310471311211586
706,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/706/evaluation.json,3.4291810244321823
707,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/707/evaluation.json,0.03594415448606014
