JobID|State|ElapsedRaw|AllocCPUS|TotalCPU|MaxRSS|Start|End
438299_0|COMPLETED|293|2|04:32.513||2026-09-07T12:21:56|2026-09-07T12:26:49
438299_0.batch|COMPLETED|293|2|04:32.509|4458616K|2026-09-07T12:21:56|2026-09-07T12:26:49
438299_0.extern|COMPLETED|293|2|00:00.003|1028K|2026-09-07T12:21:56|2026-09-07T12:26:49
438299_1|COMPLETED|26|2|00:14.176||2026-09-07T12:21:56|2026-09-07T12:22:22
438299_1.batch|COMPLETED|26|2|00:14.172|3396K|2026-09-07T12:21:56|2026-09-07T12:22:22
438299_1.extern|COMPLETED|26|2|00:00.003|4K|2026-09-07T12:21:56|2026-09-07T12:22:22
438299_2|COMPLETED|19|2|00:07.879||2026-09-07T12:21:57|2026-09-07T12:22:16
438299_2.batch|COMPLETED|19|2|00:07.875|3400K|2026-09-07T12:21:57|2026-09-07T12:22:16
438299_2.extern|COMPLETED|19|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:16
438299_3|COMPLETED|17|2|00:05.887||2026-09-07T12:21:57|2026-09-07T12:22:14
438299_3.batch|COMPLETED|17|2|00:05.883|3312K|2026-09-07T12:21:57|2026-09-07T12:22:14
438299_3.extern|COMPLETED|17|2|00:00.003|300K|2026-09-07T12:21:57|2026-09-07T12:22:14
438299_4|COMPLETED|21|2|00:09.391||2026-09-07T12:21:57|2026-09-07T12:22:18
438299_4.batch|COMPLETED|21|2|00:09.387|3404K|2026-09-07T12:21:57|2026-09-07T12:22:18
438299_4.extern|COMPLETED|21|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:18
438299_5|COMPLETED|18|2|00:05.844||2026-09-07T12:21:57|2026-09-07T12:22:15
438299_5.batch|COMPLETED|18|2|00:05.841|3308K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_5.extern|COMPLETED|18|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_6|COMPLETED|15|2|00:04.265||2026-09-07T12:21:57|2026-09-07T12:22:12
438299_6.batch|COMPLETED|15|2|00:04.261|3340K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_6.extern|COMPLETED|15|2|00:00.003|304K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_7|COMPLETED|154|2|02:23.294||2026-09-07T12:21:57|2026-09-07T12:24:31
438299_7.batch|COMPLETED|154|2|02:23.290|358516K|2026-09-07T12:21:57|2026-09-07T12:24:31
438299_7.extern|COMPLETED|154|2|00:00.004|1020K|2026-09-07T12:21:57|2026-09-07T12:24:31
438299_8|COMPLETED|19|2|00:07.129||2026-09-07T12:21:57|2026-09-07T12:22:16
438299_8.batch|COMPLETED|19|2|00:07.125|3240K|2026-09-07T12:21:57|2026-09-07T12:22:16
438299_8.extern|COMPLETED|19|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:16
438299_9|CANCELLED by 7711|1171|2|00:00:00||2026-09-07T12:21:57|2026-09-07T12:41:28
438299_10|COMPLETED|26|2|00:14.868||2026-09-07T12:21:57|2026-09-07T12:22:23
438299_10.batch|COMPLETED|26|2|00:14.864|3364K|2026-09-07T12:21:57|2026-09-07T12:22:23
438299_10.extern|COMPLETED|26|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:23
438299_11|COMPLETED|21|2|00:10.062||2026-09-07T12:21:57|2026-09-07T12:22:18
438299_11.batch|COMPLETED|21|2|00:10.058|3432K|2026-09-07T12:21:57|2026-09-07T12:22:18
438299_11.extern|COMPLETED|21|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:18
438299_12|CANCELLED by 7711|1171|2|00:00:00||2026-09-07T12:21:57|2026-09-07T12:41:28
438299_13|COMPLETED|18|2|00:06.149||2026-09-07T12:21:57|2026-09-07T12:22:15
438299_13.batch|COMPLETED|18|2|00:06.145|3236K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_13.extern|COMPLETED|18|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_14|COMPLETED|18|2|00:05.965||2026-09-07T12:21:57|2026-09-07T12:22:15
438299_14.batch|COMPLETED|18|2|00:05.962|3400K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_14.extern|COMPLETED|18|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_15|CANCELLED by 7711|1171|2|00:00:00||2026-09-07T12:21:57|2026-09-07T12:41:28
438299_16|COMPLETED|41|2|00:30.293||2026-09-07T12:21:57|2026-09-07T12:22:38
438299_16.batch|COMPLETED|41|2|00:30.290|473496K|2026-09-07T12:21:57|2026-09-07T12:22:38
438299_16.extern|COMPLETED|41|2|00:00.003|1116K|2026-09-07T12:21:57|2026-09-07T12:22:38
438299_17|CANCELLED by 7711|1171|2|00:00:00||2026-09-07T12:21:57|2026-09-07T12:41:28
438299_18|COMPLETED|15|2|00:04.986||2026-09-07T12:21:57|2026-09-07T12:22:12
438299_18.batch|COMPLETED|15|2|00:04.982|3428K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_18.extern|COMPLETED|15|2|00:00.003|1016K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_19|COMPLETED|147|2|02:14.052||2026-09-07T12:21:57|2026-09-07T12:24:24
438299_19.batch|COMPLETED|147|2|02:14.048|1573692K|2026-09-07T12:21:57|2026-09-07T12:24:24
438299_19.extern|COMPLETED|147|2|00:00.004|1004K|2026-09-07T12:21:57|2026-09-07T12:24:24
438299_20|COMPLETED|26|2|00:15.112||2026-09-07T12:21:57|2026-09-07T12:22:23
438299_20.batch|COMPLETED|26|2|00:15.109|3268K|2026-09-07T12:21:57|2026-09-07T12:22:23
438299_20.extern|COMPLETED|26|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:23
438299_21|COMPLETED|20|2|00:08.653||2026-09-07T12:21:57|2026-09-07T12:22:17
438299_21.batch|COMPLETED|20|2|00:08.649|3332K|2026-09-07T12:21:57|2026-09-07T12:22:17
438299_21.extern|COMPLETED|20|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:17
438299_22|COMPLETED|20|2|00:08.157||2026-09-07T12:21:57|2026-09-07T12:22:17
438299_22.batch|COMPLETED|20|2|00:08.153|3408K|2026-09-07T12:21:57|2026-09-07T12:22:17
438299_22.extern|COMPLETED|20|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:17
438299_23|COMPLETED|18|2|00:05.891||2026-09-07T12:21:57|2026-09-07T12:22:15
438299_23.batch|COMPLETED|18|2|00:05.887|3344K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_23.extern|COMPLETED|18|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_24|COMPLETED|19|2|00:07.638||2026-09-07T12:21:57|2026-09-07T12:22:16
438299_24.batch|COMPLETED|19|2|00:07.634|3320K|2026-09-07T12:21:57|2026-09-07T12:22:16
438299_24.extern|COMPLETED|19|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:16
438299_25|COMPLETED|30|2|00:19.736||2026-09-07T12:21:57|2026-09-07T12:22:27
438299_25.batch|COMPLETED|30|2|00:19.734|3324K|2026-09-07T12:21:57|2026-09-07T12:22:27
438299_25.extern|COMPLETED|30|2|00:00.002|300K|2026-09-07T12:21:57|2026-09-07T12:22:27
438299_26|COMPLETED|18|2|00:08.621||2026-09-07T12:21:57|2026-09-07T12:22:15
438299_26.batch|COMPLETED|18|2|00:08.618|3340K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_26.extern|COMPLETED|18|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_27|COMPLETED|28|2|00:18.580||2026-09-07T12:21:57|2026-09-07T12:22:25
438299_27.batch|COMPLETED|28|2|00:18.577|3384K|2026-09-07T12:21:57|2026-09-07T12:22:25
438299_27.extern|COMPLETED|28|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:25
438299_28|COMPLETED|16|2|00:06.352||2026-09-07T12:21:57|2026-09-07T12:22:13
438299_28.batch|COMPLETED|16|2|00:06.349|3336K|2026-09-07T12:21:57|2026-09-07T12:22:13
438299_28.extern|COMPLETED|16|2|00:00.003|3340K|2026-09-07T12:21:57|2026-09-07T12:22:13
438299_29|COMPLETED|55|2|00:43.997||2026-09-07T12:21:57|2026-09-07T12:22:52
438299_29.batch|COMPLETED|55|2|00:43.993|595060K|2026-09-07T12:21:57|2026-09-07T12:22:52
438299_29.extern|COMPLETED|55|2|00:00.003|1036K|2026-09-07T12:21:57|2026-09-07T12:22:52
438299_30|COMPLETED|27|2|00:17.692||2026-09-07T12:21:57|2026-09-07T12:22:24
438299_30.batch|COMPLETED|27|2|00:17.689|3408K|2026-09-07T12:21:57|2026-09-07T12:22:24
438299_30.extern|COMPLETED|27|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:24
438299_31|COMPLETED|16|2|00:05.945||2026-09-07T12:21:57|2026-09-07T12:22:13
438299_31.batch|COMPLETED|16|2|00:05.941|3292K|2026-09-07T12:21:57|2026-09-07T12:22:13
438299_31.extern|COMPLETED|16|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:13
438299_32|COMPLETED|22|2|00:12.238||2026-09-07T12:21:57|2026-09-07T12:22:19
438299_32.batch|COMPLETED|22|2|00:12.234|3400K|2026-09-07T12:21:57|2026-09-07T12:22:19
438299_32.extern|COMPLETED|22|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:19
438299_33|COMPLETED|49|2|00:37.641||2026-09-07T12:21:57|2026-09-07T12:22:46
438299_33.batch|COMPLETED|49|2|00:37.637|728920K|2026-09-07T12:21:57|2026-09-07T12:22:46
438299_33.extern|COMPLETED|49|2|00:00.003|1088K|2026-09-07T12:21:57|2026-09-07T12:22:46
438299_34|CANCELLED by 7711|1171|2|00:00:00||2026-09-07T12:21:57|2026-09-07T12:41:28
438299_35|COMPLETED|20|2|00:10.476||2026-09-07T12:21:57|2026-09-07T12:22:17
438299_35.batch|COMPLETED|20|2|00:10.472|3380K|2026-09-07T12:21:57|2026-09-07T12:22:17
438299_35.extern|COMPLETED|20|2|00:00.004|4K|2026-09-07T12:21:57|2026-09-07T12:22:17
438299_36|COMPLETED|33|2|00:22.846||2026-09-07T12:21:57|2026-09-07T12:22:30
438299_36.batch|COMPLETED|33|2|00:22.842|3196K|2026-09-07T12:21:57|2026-09-07T12:22:30
438299_36.extern|COMPLETED|33|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:30
438299_37|COMPLETED|23|2|00:12.840||2026-09-07T12:21:57|2026-09-07T12:22:20
438299_37.batch|COMPLETED|23|2|00:12.836|3320K|2026-09-07T12:21:57|2026-09-07T12:22:20
438299_37.extern|COMPLETED|23|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:20
438299_38|COMPLETED|14|2|00:05.117||2026-09-07T12:21:57|2026-09-07T12:22:11
438299_38.batch|COMPLETED|14|2|00:05.113|3412K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_38.extern|COMPLETED|14|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_39|COMPLETED|60|2|00:49.261||2026-09-07T12:21:57|2026-09-07T12:22:57
438299_39.batch|COMPLETED|60|2|00:49.257|632396K|2026-09-07T12:21:57|2026-09-07T12:22:57
438299_39.extern|COMPLETED|60|2|00:00.004|1092K|2026-09-07T12:21:57|2026-09-07T12:22:57
438299_40|COMPLETED|21|2|00:11.153||2026-09-07T12:21:57|2026-09-07T12:22:18
438299_40.batch|COMPLETED|21|2|00:11.149|3324K|2026-09-07T12:21:57|2026-09-07T12:22:18
438299_40.extern|COMPLETED|21|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:18
438299_41|COMPLETED|27|2|00:15.637||2026-09-07T12:21:57|2026-09-07T12:22:24
438299_41.batch|COMPLETED|27|2|00:15.633|3380K|2026-09-07T12:21:57|2026-09-07T12:22:24
438299_41.extern|COMPLETED|27|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:24
438299_42|COMPLETED|18|2|00:08.847||2026-09-07T12:21:57|2026-09-07T12:22:15
438299_42.batch|COMPLETED|18|2|00:08.844|3412K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_42.extern|COMPLETED|18|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_43|COMPLETED|15|2|00:04.723||2026-09-07T12:21:57|2026-09-07T12:22:12
438299_43.batch|COMPLETED|15|2|00:04.719|3372K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_43.extern|COMPLETED|15|2|00:00.003|304K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_44|COMPLETED|204|2|03:12.363||2026-09-07T12:21:57|2026-09-07T12:25:21
438299_44.batch|COMPLETED|204|2|03:12.360|1189224K|2026-09-07T12:21:57|2026-09-07T12:25:21
438299_44.extern|COMPLETED|204|2|00:00.002|1016K|2026-09-07T12:21:57|2026-09-07T12:25:21
438299_45|CANCELLED by 7711|1171|2|00:00:00||2026-09-07T12:21:57|2026-09-07T12:41:28
438299_46|COMPLETED|19|2|00:08.348||2026-09-07T12:21:57|2026-09-07T12:22:16
438299_46.batch|COMPLETED|19|2|00:08.344|3460K|2026-09-07T12:21:57|2026-09-07T12:22:16
438299_46.extern|COMPLETED|19|2|00:00.003|1164K|2026-09-07T12:21:57|2026-09-07T12:22:16
438299_47|COMPLETED|13|2|00:03.851||2026-09-07T12:21:57|2026-09-07T12:22:10
438299_47.batch|COMPLETED|13|2|00:03.847|3372K|2026-09-07T12:21:57|2026-09-07T12:22:10
438299_47.extern|COMPLETED|13|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:10
438299_48|COMPLETED|99|2|01:26.934||2026-09-07T12:21:57|2026-09-07T12:23:36
438299_48.batch|COMPLETED|99|2|01:26.930|1093328K|2026-09-07T12:21:57|2026-09-07T12:23:36
438299_48.extern|COMPLETED|99|2|00:00.003|1160K|2026-09-07T12:21:57|2026-09-07T12:23:36
438299_49|COMPLETED|16|2|00:05.333||2026-09-07T12:21:57|2026-09-07T12:22:13
438299_49.batch|COMPLETED|16|2|00:05.329|3368K|2026-09-07T12:21:57|2026-09-07T12:22:13
438299_49.extern|COMPLETED|16|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:13
438299_50|COMPLETED|14|2|00:04.262||2026-09-07T12:21:57|2026-09-07T12:22:11
438299_50.batch|COMPLETED|14|2|00:04.258|3296K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_50.extern|COMPLETED|14|2|00:00.004|4K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_51|COMPLETED|13|2|00:04.873||2026-09-07T12:21:57|2026-09-07T12:22:10
438299_51.batch|COMPLETED|13|2|00:04.869|3412K|2026-09-07T12:21:57|2026-09-07T12:22:10
438299_51.extern|COMPLETED|13|2|00:00.004|4K|2026-09-07T12:21:57|2026-09-07T12:22:10
438299_52|COMPLETED|15|2|00:05.255||2026-09-07T12:21:57|2026-09-07T12:22:12
438299_52.batch|COMPLETED|15|2|00:05.251|3320K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_52.extern|COMPLETED|15|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_53|COMPLETED|18|2|00:08.386||2026-09-07T12:21:57|2026-09-07T12:22:15
438299_53.batch|COMPLETED|18|2|00:08.382|3320K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_53.extern|COMPLETED|18|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:15
438299_54|COMPLETED|15|2|00:05.100||2026-09-07T12:21:57|2026-09-07T12:22:12
438299_54.batch|COMPLETED|15|2|00:05.098|3284K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_54.extern|COMPLETED|15|2|00:00.002|1164K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_55|COMPLETED|16|2|00:06.413||2026-09-07T12:21:57|2026-09-07T12:22:13
438299_55.batch|COMPLETED|16|2|00:06.409|3404K|2026-09-07T12:21:57|2026-09-07T12:22:13
438299_55.extern|COMPLETED|16|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:13
438299_56|COMPLETED|37|2|00:26.916||2026-09-07T12:21:57|2026-09-07T12:22:34
438299_56.batch|COMPLETED|37|2|00:26.913|3368K|2026-09-07T12:21:57|2026-09-07T12:22:34
438299_56.extern|COMPLETED|37|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:34
438299_57|COMPLETED|14|2|00:04.049||2026-09-07T12:21:57|2026-09-07T12:22:11
438299_57.batch|COMPLETED|14|2|00:04.045|3320K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_57.extern|COMPLETED|14|2|00:00.003|308K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_58|COMPLETED|14|2|00:04.802||2026-09-07T12:21:57|2026-09-07T12:22:11
438299_58.batch|COMPLETED|14|2|00:04.798|3280K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_58.extern|COMPLETED|14|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_59|COMPLETED|14|2|00:04.684||2026-09-07T12:21:57|2026-09-07T12:22:11
438299_59.batch|COMPLETED|14|2|00:04.680|3368K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_59.extern|COMPLETED|14|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_60|COMPLETED|14|2|00:04.114||2026-09-07T12:21:57|2026-09-07T12:22:11
438299_60.batch|COMPLETED|14|2|00:04.110|3296K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_60.extern|COMPLETED|14|2|00:00.004|4K|2026-09-07T12:21:57|2026-09-07T12:22:11
438299_61|COMPLETED|28|2|00:18.606||2026-09-07T12:21:57|2026-09-07T12:22:25
438299_61.batch|COMPLETED|28|2|00:18.602|3224K|2026-09-07T12:21:57|2026-09-07T12:22:25
438299_61.extern|COMPLETED|28|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:25
438299_62|COMPLETED|15|2|00:05.638||2026-09-07T12:21:57|2026-09-07T12:22:12
438299_62.batch|COMPLETED|15|2|00:05.634|3428K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_62.extern|COMPLETED|15|2|00:00.004|4K|2026-09-07T12:21:57|2026-09-07T12:22:12
438299_63|COMPLETED|13|2|00:04.237||2026-09-07T12:21:57|2026-09-07T12:22:10
438299_63.batch|COMPLETED|13|2|00:04.233|3328K|2026-09-07T12:21:57|2026-09-07T12:22:10
438299_63.extern|COMPLETED|13|2|00:00.003|4K|2026-09-07T12:21:57|2026-09-07T12:22:10
438299_64|COMPLETED|7|2|00:04.463||2026-09-07T12:22:11|2026-09-07T12:22:18
438299_64.batch|COMPLETED|7|2|00:04.459|3340K|2026-09-07T12:22:11|2026-09-07T12:22:18
438299_64.extern|COMPLETED|7|2|00:00.003|4K|2026-09-07T12:22:11|2026-09-07T12:22:18
438299_65|COMPLETED|8|2|00:04.980||2026-09-07T12:22:11|2026-09-07T12:22:19
438299_65.batch|COMPLETED|8|2|00:04.976|3408K|2026-09-07T12:22:11|2026-09-07T12:22:19
438299_65.extern|COMPLETED|8|2|00:00.004|304K|2026-09-07T12:22:11|2026-09-07T12:22:19
438299_66|COMPLETED|196|2|03:07.525||2026-09-07T12:22:11|2026-09-07T12:25:27
438299_66.batch|COMPLETED|196|2|03:07.521|2480844K|2026-09-07T12:22:11|2026-09-07T12:25:27
438299_66.extern|COMPLETED|196|2|00:00.004|1044K|2026-09-07T12:22:11|2026-09-07T12:25:27
438299_67|COMPLETED|15|2|00:06.730||2026-09-07T12:22:26|2026-09-07T12:22:41
438299_67.batch|COMPLETED|15|2|00:06.727|3372K|2026-09-07T12:22:26|2026-09-07T12:22:41
438299_67.extern|COMPLETED|15|2|00:00.003|4K|2026-09-07T12:22:26|2026-09-07T12:22:41
438299_68|COMPLETED|23|2|00:15.646||2026-09-07T12:22:26|2026-09-07T12:22:49
438299_68.batch|COMPLETED|23|2|00:15.643|3368K|2026-09-07T12:22:26|2026-09-07T12:22:49
438299_68.extern|COMPLETED|23|2|00:00.003|1160K|2026-09-07T12:22:26|2026-09-07T12:22:49
438299_69|COMPLETED|19|2|00:13.947||2026-09-07T12:22:27|2026-09-07T12:22:46
438299_69.batch|COMPLETED|19|2|00:13.944|3332K|2026-09-07T12:22:27|2026-09-07T12:22:46
438299_69.extern|COMPLETED|19|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:46
438299_70|COMPLETED|13|2|00:05.125||2026-09-07T12:22:27|2026-09-07T12:22:40
438299_70.batch|COMPLETED|13|2|00:05.121|3392K|2026-09-07T12:22:27|2026-09-07T12:22:40
438299_70.extern|COMPLETED|13|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:40
438299_71|COMPLETED|21|2|00:13.207||2026-09-07T12:22:27|2026-09-07T12:22:48
438299_71.batch|COMPLETED|21|2|00:13.204|3412K|2026-09-07T12:22:27|2026-09-07T12:22:48
438299_71.extern|COMPLETED|21|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:48
438299_72|COMPLETED|14|2|00:06.037||2026-09-07T12:22:27|2026-09-07T12:22:41
438299_72.batch|COMPLETED|14|2|00:06.034|3376K|2026-09-07T12:22:27|2026-09-07T12:22:41
438299_72.extern|COMPLETED|14|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:41
438299_73|COMPLETED|12|2|00:04.552||2026-09-07T12:22:27|2026-09-07T12:22:39
438299_73.batch|COMPLETED|12|2|00:04.548|3324K|2026-09-07T12:22:27|2026-09-07T12:22:39
438299_73.extern|COMPLETED|12|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:39
438299_74|COMPLETED|19|2|00:10.647||2026-09-07T12:22:27|2026-09-07T12:22:46
438299_74.batch|COMPLETED|19|2|00:10.645|3348K|2026-09-07T12:22:27|2026-09-07T12:22:46
438299_74.extern|COMPLETED|19|2|00:00.001|1036K|2026-09-07T12:22:27|2026-09-07T12:22:46
438299_75|COMPLETED|11|2|00:04.443||2026-09-07T12:22:27|2026-09-07T12:22:38
438299_75.batch|COMPLETED|11|2|00:04.439|3396K|2026-09-07T12:22:27|2026-09-07T12:22:38
438299_75.extern|COMPLETED|11|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:38
438299_76|COMPLETED|13|2|00:05.406||2026-09-07T12:22:27|2026-09-07T12:22:40
438299_76.batch|COMPLETED|13|2|00:05.402|3408K|2026-09-07T12:22:27|2026-09-07T12:22:40
438299_76.extern|COMPLETED|13|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:40
438299_77|COMPLETED|17|2|00:10.400||2026-09-07T12:22:27|2026-09-07T12:22:44
438299_77.batch|COMPLETED|17|2|00:10.396|3396K|2026-09-07T12:22:27|2026-09-07T12:22:44
438299_77.extern|COMPLETED|17|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:44
438299_78|COMPLETED|13|2|00:06.718||2026-09-07T12:22:27|2026-09-07T12:22:40
438299_78.batch|COMPLETED|13|2|00:06.714|3308K|2026-09-07T12:22:27|2026-09-07T12:22:40
438299_78.extern|COMPLETED|13|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:40
438299_79|COMPLETED|16|2|00:09.042||2026-09-07T12:22:27|2026-09-07T12:22:43
438299_79.batch|COMPLETED|16|2|00:09.038|3284K|2026-09-07T12:22:27|2026-09-07T12:22:43
438299_79.extern|COMPLETED|16|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:43
438299_80|COMPLETED|19|2|00:11.317||2026-09-07T12:22:27|2026-09-07T12:22:46
438299_80.batch|COMPLETED|19|2|00:11.313|3320K|2026-09-07T12:22:27|2026-09-07T12:22:46
438299_80.extern|COMPLETED|19|2|00:00.003|304K|2026-09-07T12:22:27|2026-09-07T12:22:46
438299_81|COMPLETED|13|2|00:06.196||2026-09-07T12:22:27|2026-09-07T12:22:40
438299_81.batch|COMPLETED|13|2|00:06.192|3392K|2026-09-07T12:22:27|2026-09-07T12:22:40
438299_81.extern|COMPLETED|13|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:40
438299_82|COMPLETED|12|2|00:04.290||2026-09-07T12:22:27|2026-09-07T12:22:39
438299_82.batch|COMPLETED|12|2|00:04.286|3408K|2026-09-07T12:22:27|2026-09-07T12:22:39
438299_82.extern|COMPLETED|12|2|00:00.003|304K|2026-09-07T12:22:27|2026-09-07T12:22:39
438299_83|COMPLETED|15|2|00:07.592||2026-09-07T12:22:27|2026-09-07T12:22:42
438299_83.batch|COMPLETED|15|2|00:07.590|3264K|2026-09-07T12:22:27|2026-09-07T12:22:42
438299_83.extern|COMPLETED|15|2|00:00.001|304K|2026-09-07T12:22:27|2026-09-07T12:22:42
438299_84|COMPLETED|17|2|00:09.823||2026-09-07T12:22:27|2026-09-07T12:22:44
438299_84.batch|COMPLETED|17|2|00:09.820|3252K|2026-09-07T12:22:27|2026-09-07T12:22:44
438299_84.extern|COMPLETED|17|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:44
438299_85|COMPLETED|17|2|00:09.036||2026-09-07T12:22:27|2026-09-07T12:22:44
438299_85.batch|COMPLETED|17|2|00:09.033|3236K|2026-09-07T12:22:27|2026-09-07T12:22:44
438299_85.extern|COMPLETED|17|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:44
438299_86|COMPLETED|15|2|00:07.809||2026-09-07T12:22:27|2026-09-07T12:22:42
438299_86.batch|COMPLETED|15|2|00:07.805|3400K|2026-09-07T12:22:27|2026-09-07T12:22:42
438299_86.extern|COMPLETED|15|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:42
438299_87|COMPLETED|14|2|00:06.451||2026-09-07T12:22:27|2026-09-07T12:22:41
438299_87.batch|COMPLETED|14|2|00:06.449|3256K|2026-09-07T12:22:27|2026-09-07T12:22:41
438299_87.extern|COMPLETED|14|2|00:00.001|300K|2026-09-07T12:22:27|2026-09-07T12:22:41
438299_88|COMPLETED|14|2|00:06.043||2026-09-07T12:22:27|2026-09-07T12:22:41
438299_88.batch|COMPLETED|14|2|00:06.039|3240K|2026-09-07T12:22:27|2026-09-07T12:22:41
438299_88.extern|COMPLETED|14|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:41
438299_89|COMPLETED|11|2|00:05.051||2026-09-07T12:22:27|2026-09-07T12:22:38
438299_89.batch|COMPLETED|11|2|00:05.047|3404K|2026-09-07T12:22:27|2026-09-07T12:22:38
438299_89.extern|COMPLETED|11|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:38
438299_90|COMPLETED|20|2|00:14.025||2026-09-07T12:22:27|2026-09-07T12:22:47
438299_90.batch|COMPLETED|20|2|00:14.021|3364K|2026-09-07T12:22:27|2026-09-07T12:22:47
438299_90.extern|COMPLETED|20|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:47
438299_91|COMPLETED|18|2|00:10.759||2026-09-07T12:22:27|2026-09-07T12:22:45
438299_91.batch|COMPLETED|18|2|00:10.756|3408K|2026-09-07T12:22:27|2026-09-07T12:22:45
438299_91.extern|COMPLETED|18|2|00:00.003|4K|2026-09-07T12:22:27|2026-09-07T12:22:45
438299_92|COMPLETED|14|2|00:06.930||2026-09-07T12:22:27|2026-09-07T12:22:41
438299_92.batch|COMPLETED|14|2|00:06.926|3400K|2026-09-07T12:22:27|2026-09-07T12:22:41
