JobID|State|ElapsedRaw|AllocCPUS|TotalCPU|MaxRSS|Start|End
442587|COMPLETED|551|80|02:57:30||2026-09-07T21:21:42|2026-09-07T21:30:53
442587.batch|COMPLETED|551|80|02:57:30|163172012K|2026-09-07T21:21:42|2026-09-07T21:30:53
442587.extern|COMPLETED|551|80|00:00.003|1092K|2026-09-07T21:21:42|2026-09-07T21:30:53
