index,direction,host,cpu_models,search_process_exit,search_complete,capped,terminals,cut_count,compute_cpu_seconds,elapsed_wall_including_io,persistence_cpu_seconds,persistence_summed_wall_seconds,loading_cpu_seconds,ranking_cpu_seconds,ranking_wall_seconds,ranking_saving_wall_seconds,verification_cpu_seconds,verification_wall_seconds,reference_recovery
485,R_to_P,bosque56,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,778,83,16.783787214999997,5.2897978578694165,1.5625905910000002,3.0218128480482846,0.44954419400000006,0.3303377249999999,0.33035464584827423,0.3247563319746405,1.083062751,1.0830933500546962,recovered
485,P_to_R,bosque56,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2738,84,33.670336642,8.060681481147185,4.479446188000001,5.981446879683062,0.9891151700000002,1.4708068290000003,1.4710325906053185,0.02244699653238058,3.523239412,3.5252121966332197,recovered
486,R_to_P,bosque56,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2397,44,16.902231833000002,3.6822632369585335,2.14716616,2.7397443940863013,0.545846007,0.5185427809999998,0.5185859687626362,0.027113376185297966,1.571587053,1.5717291617766023,recovered
486,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,660,44,4.893936017,0.7210267912596464,0.36054949300000005,0.5434741470962763,0.11685449000000006,0.1342641149999999,0.1342818234115839,0.01468533743172884,0.40030141399999986,0.4003192214295268,recovered
487,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,905,34,4.863609833,1.1502996170893312,0.3251106570000001,0.45980154629796743,0.15026051,0.13259218399999995,0.13260822463780642,0.5362928276881576,0.3489654200000001,0.34898470249027014,recovered
487,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,3889,29,4.047414037999999,0.8437160048633814,0.37373810199999996,0.5170279759913683,0.11812585999999999,0.43211637000000014,0.4321690555661917,0.013745325617492199,1.393153212,1.393222468905151,recovered
488,R_to_P,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,597,37,3.719014541,0.7090541645884514,0.3168180659999999,1.486875114031136,0.13576639299999999,0.10092579099999988,0.10094125848263502,0.0038041453808546066,0.27376426799999987,0.27380349207669497,recovered
488,P_to_R,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2777,37,11.400704473,2.4687982434406877,1.2417879230000004,1.4919565171003342,0.3382786039999999,0.598054522,0.5980776874348521,1.2116956356912851,1.4433697640000003,1.4436255432665348,recovered
489,R_to_P,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2688,34,7.088695477,1.5749081140384078,0.6692603839999999,0.895903592929244,0.29781313900000006,0.365464048,0.36548312194645405,0.008473565801978111,1.163983278,1.1640510922297835,recovered
489,P_to_R,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,6233,35,27.588179027,7.660749344155192,2.8795165050000007,4.726914099417627,0.6747434680000001,1.2428316309999998,1.2430317280814052,0.021969875320792198,2.9334125199999996,2.9335256312042475,recovered
490,R_to_P,bosque67,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,1361,66,14.690552154999997,3.3321488527581096,1.197090149,15.85064665414393,0.25062669599999987,0.44753551699999994,0.447563742287457,0.00675593689084053,1.2050292470000001,1.2051649652421474,recovered
490,P_to_R,bosque76,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,9727,65,56.734116215000014,13.132460303604603,9.338984642000002,19.99251478444785,1.718382142999999,3.5668669540000004,3.5670156031847,0.03006931859999895,8.783274517999999,8.78382782638073,recovered
491,R_to_P,bosque79,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3771,49,16.684677862999997,4.538643131963909,1.8028020319999998,7.711351395584643,0.39440510500000003,0.8549254270000002,0.8550197230651975,0.18633857183158398,2.367546614,2.367695761844516,recovered
491,P_to_R,bosque81,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,8715,54,63.763678092,12.06954856775701,6.971638784,10.772437724284828,1.2562181239999997,3.034191057,3.0343461278826,0.05472847539931536,6.222299119,6.222707538865507,recovered
492,R_to_P,bosque20,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1524,46,8.37583199,1.8484506742097437,0.893544433,1.0456600883044302,0.21705957699999992,0.36417463299999997,0.3642344595864415,0.3782892916351557,0.9329007759999999,0.9329834235832095,recovered
492,P_to_R,bosque20,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,4943,47,24.117769298,7.043898187112063,3.0528857989999993,14.709790260531008,0.6920119029999999,1.3258907149999999,1.3260170137509704,0.03889848943799734,3.115068513,3.1151678087189794,recovered
493,R_to_P,bosque26,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,902,46,4.558664872,1.21166483592242,0.31942843599999987,0.45752331893891096,0.11505869199999996,0.16986905699999988,0.16989416629076004,0.3747297618538141,0.530910328,0.5310536185279489,recovered
493,P_to_R,bosque26,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1827,48,11.539713930000001,3.1196281793527305,1.253379196,2.404463057871908,0.283452874,0.4820345880000001,0.4820673707872629,0.36248279735445976,1.168372731,1.168461917899549,recovered
494,R_to_P,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,2591,23,7.312432820000001,2.5698308646678925,0.6672724199999996,0.8113008048385382,0.29650576,0.26212882800000004,0.26214921846985817,0.11374498438090086,0.813325802,0.8134177839383483,recovered
494,P_to_R,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2429,22,5.284921977,2.335925355553627,0.5102145949999999,1.4614945780485868,0.19040842800000002,0.22643700200000016,0.22645913809537888,0.016600141301751137,0.7387906989999999,0.7389317061752081,recovered
495,R_to_P,bosque44,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,16756,58,131.365587333,43.65846921503544,36.14078269899999,37.72454636357725,6.660171967999997,8.198211394,8.19857122655958,0.036577096208930016,17.616011947,17.616902849636972,recovered
495,P_to_R,bosque44,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,975,61,12.368965925999998,3.163560099899769,0.8629475190000002,1.0451828800141811,0.22375755500000005,0.274576803,0.27459581941366196,0.10775577835738659,0.8197870220000001,0.819847303442657,recovered
496,R_to_P,bosque44,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,7198,63,95.000223319,15.94178814906627,7.391221300999999,7.9901436772197485,1.44245938,2.4754048229999994,2.47566594555974,0.0504254475235939,6.178532948999999,6.178738133050501,recovered
496,P_to_R,bosque56,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,7519,58,73.89399931,16.25376613601111,9.491107214000003,10.041636866051704,1.9981284760000002,3.0950807279999997,3.0952302115038037,0.01596774533390999,7.188791913999999,7.189109878614545,recovered
497,R_to_P,bosque56,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,8631,55,73.36905474799998,20.125137398950756,12.316769819,30.13409726298414,2.433112433000001,3.659022272,3.6591661106795073,0.03400533180683851,8.153929339000001,8.15433152206242,recovered
497,P_to_R,bosque56,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,10194,61,89.11288355199999,15.332006209064275,8.655990731999998,12.752755360677838,1.588405716,4.435515464,4.435623704455793,0.059472402557730675,8.674250198000001,8.674547230824828,recovered
498,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,765,32,5.1516287819999995,0.8063031230121851,0.40541309000000014,0.7007814906537533,0.14866112799999998,0.13463526599999986,0.13471165392547846,0.004442861303687096,0.32374401100000005,0.3237901469692588,recovered
498,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,485,30,2.844162953999999,0.46879140567034483,0.19405202800000015,0.4106238577514887,0.08421201799999999,0.086169159,0.08618420269340277,0.041228908114135265,0.20472546499999988,0.20479007624089718,recovered
499,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,7649,37,23.667298017,6.504331558942795,2.9825283110000007,7.012724447995424,0.5863316719999999,1.360429796,1.3604663144797087,0.02010809350758791,3.6746249760000005,3.674928108230233,recovered
499,P_to_R,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,6740,41,53.655304527000006,9.609528426080942,5.208226733999998,5.623742795549333,1.0625577390000003,1.732225974,1.732335946522653,0.027417420409619808,3.988221189,3.988507295958698,recovered
500,R_to_P,bosque52,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1563,34,5.8393173,1.5304815117269754,0.563276613,0.6891445172950625,0.18853808699999997,0.24054195599999995,0.24056015349924564,0.009850825183093548,0.718700442,0.718733174726367,recovered
500,P_to_R,bosque52,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2182,34,8.999322351,2.559667001478374,1.0049571539999995,1.1346363006159663,0.30773949500000003,0.448923948,0.44897140096873045,0.01569907646626234,1.0401637769999998,1.040219590999186,recovered
501,R_to_P,bosque52,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3390,34,9.632588826,2.802508430555463,1.1624909319999999,1.290230579674244,0.35562524199999995,0.5837248799999999,0.5837990129366517,0.01375504583120346,1.47945515,1.4795019635930657,recovered
501,P_to_R,bosque53,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1205,35,5.727069203999999,1.105192828224972,0.44858222699999994,0.5355857505928725,0.161416569,0.30742165600000004,0.30745037738233805,0.03877381607890129,0.6451247689999999,0.6451575001701713,recovered
502,R_to_P,bosque52,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,723,29,3.3493710819999998,0.7034493302926421,0.26552495200000015,0.35664600040763617,0.08145596600000002,0.12501984500000018,0.12542757112532854,0.015669556334614754,0.2816169339999999,0.281647571362555,recovered
502,P_to_R,bosque53,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,675,30,3.929366078,0.6968078180216253,0.34671257599999994,0.42862055194564164,0.12457334599999997,0.11218518699999991,0.11221125908195972,0.013665555976331234,0.2782093940000001,0.27828104328364134,recovered
503,R_to_P,bosque53,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1997,36,10.869661434,2.925636254949495,1.502137417,1.711336455307901,0.44163814899999987,0.360951091,0.3611613614484668,0.015594110824167728,1.1324545840000002,1.1325378324836493,recovered
503,P_to_R,bosque53,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,968,37,7.091908074,1.6646637888625264,0.5913596659999998,0.9219608441926539,0.20337226,0.1731207320000001,0.17314628884196281,0.0062492359429597855,0.531679593,0.5317037515342236,recovered
504,R_to_P,bosque53,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3261,41,21.387871544999996,5.9353855170775205,3.8802431930000014,4.103553110035136,0.9203362620000002,1.0595037719999998,1.0596712930127978,0.012602662667632103,2.2831495019999997,2.283365659415722,recovered
504,P_to_R,bosque53,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1489,42,9.914932701,2.1042462929617614,0.8210658209999997,1.04288638709113,0.20139347799999996,0.2822491899999999,0.28226754255592823,0.00806187093257904,0.833912437,0.8339563850313425,recovered
505,R_to_P,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1875,31,7.390283735,2.034774027299136,0.8164293909999998,0.9474822520278394,0.26394387399999997,0.2747461240000002,0.27476730197668076,0.007722157984972,0.8096207039999999,0.8096757717430592,recovered
505,P_to_R,bosque8,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,0,True,True,9578,31,17.187269627999996,4.506140202283859,3.163728712,3.2662432715296745,0.5046446600000001,1.8703527899999997,1.870578153990209,0.032792629674077034,4.295404741,4.297007905319333,recovered
506,R_to_P,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1414,46,11.079426616000001,1.6949220709502697,0.8098423219999997,1.0158996330574155,0.22842506199999996,0.34763040300000014,0.347670323215425,0.022112388163805008,0.9023788809999997,0.9024606933817267,recovered
506,P_to_R,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,4788,46,26.665667619000004,4.64229627000168,2.406843045000001,2.687899412587285,0.5342693359999999,1.3087132060000002,1.3087403867393732,0.059065415523946285,3.017535441,3.0178777845576406,recovered
507,R_to_P,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2004,59,17.117017858999997,2.1442230688408017,0.7098172190000003,1.074059700127691,0.190781922,0.500981903,0.5010355254635215,0.007517439313232899,1.4688183119999998,1.4690132969990373,recovered
507,P_to_R,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2520,61,28.674690558,4.135652686469257,2.0227505520000006,2.3013788340613246,0.46263188999999993,0.9167608169999999,0.9168012170121074,0.04487871192395687,2.145616626,2.145723977126181,recovered
508,R_to_P,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,537,33,2.766162353,0.4378169486299157,0.16633924700000013,0.3667385373264551,0.07210539999999999,0.07303619500000003,0.07305132877081633,0.0021077878773212433,0.20866716499999982,0.2087018545717001,recovered
508,P_to_R,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,751,34,4.665658059999999,1.0151995606720448,0.313589145,0.6737062325701118,0.11576679499999998,0.1524089999999998,0.1524475160986185,0.012267554178833961,0.3207319329999998,0.3207849906757474,recovered
509,R_to_P,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1672,31,7.6529971360000015,1.9296626430004835,0.9589020149999997,1.1195368887856603,0.28921984900000003,0.25317642900000004,0.253198285587132,0.006973837502300739,0.7555769609999998,0.7556475978344679,recovered
509,P_to_R,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3835,31,16.877159867,4.929030927829444,2.5676725869999997,2.7808229960501194,0.600089546,0.8216595200000001,0.8218122879043221,0.028993218205869198,1.881655939,1.8818051861599088,recovered
510,R_to_P,bosque48,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1499,41,8.208112067,1.8753331080079079,0.6063130190000006,0.7310445727780461,0.21877791400000002,0.34469679499999994,0.34473450761288404,0.03250223305076361,0.8217494250000001,0.821859972551465,recovered
510,P_to_R,bosque53,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,1024,38,3.4474694990000008,0.6404561821836978,0.2330050909999999,0.42993845441378653,0.08798941000000005,0.15868623100000012,0.158701260574162,0.004456581547856331,0.508021418,0.5081157423555851,recovered
511,R_to_P,bosque48,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,6095,31,27.325018238,4.447659070137888,2.2813996440000004,2.403278556186706,0.585364118,1.1013570529999999,1.1015006881207228,0.07766280695796013,2.5269631629999996,2.5270860455930233,recovered
511,P_to_R,bosque48,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,6626,25,15.502381037,3.353719521081075,1.8250305850000001,1.9127081569749862,0.480988378,0.927924566,0.9280568398535252,0.03191194869577885,2.454852809,2.4553143391385674,recovered
512,R_to_P,bosque48,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,444,20,2.2432087340000004,0.463761277962476,0.16871187899999998,0.22281348193064332,0.068410387,0.045518928000000125,0.045527929440140724,0.01799135748296976,0.119084792,0.11913729272782803,recovered
512,P_to_R,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1302,20,4.285552546999999,0.9766685981303453,0.3855627700000001,0.4465448511764407,0.195689683,0.1659808089999999,0.1660240888595581,0.013074420392513275,0.36659979499999995,0.36662721168249846,recovered
513,R_to_P,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,1652,45,9.999182555999997,1.8055378925055265,0.8577665600000003,1.129010735079646,0.20944288400000002,0.324616612,0.32463549729436636,0.005741767585277557,0.9679034070000001,0.9680543122813106,recovered
513,P_to_R,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,1059,45,7.689554228000001,1.166642357595265,0.5457831309999999,0.767984357662499,0.16024464100000005,0.22974514899999998,0.22984118293970823,0.027120638638734818,0.641430755,0.6414747415110469,recovered
514,R_to_P,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,5421,38,39.513516233999994,8.28884375654161,4.375138417,4.657837721519172,0.9833353490000001,1.4792593660000002,1.4792934292927384,0.05565589386969805,3.027810796,3.0279839588329196,recovered
514,P_to_R,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2837,32,11.955162301999998,3.4002423314377666,1.7794335299999995,1.9284103829413652,0.47144616799999994,0.6442336849999999,0.6443551834672689,0.015215110965073109,1.460366561,1.4604805381968617,recovered
515,R_to_P,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2925,39,17.983827015000003,3.003630422987044,1.7570925349999995,1.9312521927058697,0.42534745,0.5066578340000001,0.5066841691732407,0.012419143691658974,1.559698855,1.559820649214089,recovered
515,P_to_R,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3261,37,12.923026676000003,3.214862182736397,1.6989653910000007,1.9633412221446633,0.46824893300000003,0.568325129,0.5683534825220704,0.009013964794576168,1.7553467469999997,1.7554436158388853,recovered
516,R_to_P,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2186,67,23.401017620000005,2.985742097720504,1.3684426439999995,1.735335959121585,0.26703473599999983,0.7799162530000001,0.7800214439630508,0.04415891598910093,1.9451352969999998,1.9452841561287642,recovered
516,P_to_R,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3873,67,38.73354539499999,8.612563076429069,3.5884707789999997,3.90692728664726,0.819090826,1.5926620569999999,1.5928723216056824,0.013159629888832569,3.8346207220000004,3.835006578825414,recovered
517,R_to_P,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,1287,29,7.69743943,1.4870151206851006,0.6569245789999998,0.8042150493711233,0.2239719910000001,0.2835352809999998,0.28357177786529064,0.01536769699305296,0.5720036799999999,0.5720224156975746,recovered
517,P_to_R,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,5497,24,9.078150010000002,2.0370853692293167,1.0275635179999998,1.350649882107973,0.30606847200000004,0.5573201620000001,0.5573964472860098,0.02613439131528139,1.810628859,1.810832453891635,recovered
518,R_to_P,bosque53,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1519,52,9.248097761,2.3200154220685363,0.931611972,1.0954260102007538,0.22457426699999997,0.34838260500000007,0.34840160980820656,0.005998116917908192,1.0738355979999998,1.0739624565467238,recovered
518,P_to_R,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3679,54,32.571967615000005,7.5236088102683425,3.9906679819999997,4.319728866219521,0.9044194030000002,1.4070306389999998,1.4072504146024585,0.03055135253816843,3.1331757610000004,3.133367850445211,recovered
519,R_to_P,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,628,46,3.7356379660000005,0.6109874742105603,0.29045501400000007,0.5802193665876985,0.08616501999999997,0.11903919200000002,0.11905449163168669,0.004779992625117302,0.33819073600000005,0.33820939157158136,recovered
519,P_to_R,bosque76,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1652,47,8.323809882,1.7499647866934538,0.8853735669999996,1.2756950566545129,0.20269855099999992,0.39160848400000003,0.3916430361568928,0.010568137280642986,0.988409417,0.9884563814848661,recovered
520,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1917,35,8.814198706,2.026870152913034,1.1092391320000003,1.2627954762429,0.287070162,0.40770457000000015,0.4077339181676507,0.020221334882080555,0.964427243,0.9646440111100674,recovered
520,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1432,35,5.0270329910000005,0.9356960346922278,0.45767247499999997,0.6363474037498236,0.15968253400000001,0.23320851899999995,0.23322837240993977,0.037368723191320896,0.67889289,0.6789605431258678,recovered
521,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,24130,59,212.44393451900004,36.80394509062171,23.173408861000006,24.06175587233156,3.990147619999997,9.704194618999999,9.704700496979058,0.08236064948141575,19.734907431,19.735783772543073,recovered
521,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,27887,55,211.361832324,46.93574833497405,32.761192595,33.61468230094761,6.007750081000001,12.757191695,12.758257178589702,0.07295997347682714,24.320905607,24.3220982439816,recovered
522,R_to_P,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,790,32,3.7789352099999993,0.6557513982988894,0.31290522699999995,0.4469682746566832,0.13372956299999997,0.13327489299999984,0.13330611400306225,0.010865547694265842,0.33153400999999993,0.33155313692986965,recovered
522,P_to_R,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2727,32,8.84387279,2.027836823835969,1.042412779,1.1859212182462215,0.285210431,0.39521834700000014,0.39524893928319216,0.11700917407870293,1.175806063,1.1758780367672443,recovered
523,R_to_P,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,5220,37,23.642205809000004,5.922044321894646,3.509418803,3.866207468789071,0.8118333880000002,1.2635583169999998,1.2636321876198053,0.047502489760518074,2.9418524720000003,2.941943055950105,recovered
523,P_to_R,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,5511,37,22.224901396999996,4.944228618871421,2.4994762850000005,2.847227900288999,0.579075318,1.2792903699999998,1.2793554719537497,0.08823899552226067,2.9496847860000006,2.949830492027104,recovered
524,R_to_P,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2016,45,12.756086161999999,2.586522058583796,1.115215949,1.5607170145958662,0.29312588899999986,0.465191704,0.4652258907444775,0.01450552511960268,1.1784027910000001,1.178968335967511,recovered
524,P_to_R,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,5891,42,25.94981789,6.943465494550765,4.787536973999999,5.117436928674579,1.0826671360000002,1.665059464,1.665162410121411,0.02078096615150571,3.7492921879999996,3.7496592444367707,recovered
525,R_to_P,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,660,38,2.4651441039999997,0.38848702516406775,0.16287983900000003,0.36955253779888153,0.06914305699999998,0.09579059100000009,0.09580386895686388,0.0032721576280891895,0.2834907360000001,0.2835446926765144,recovered
525,P_to_R,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1758,40,12.433163184000001,2.919904123991728,1.632174367,1.864797007292509,0.46083144899999995,0.35223319799999997,0.35225062584504485,0.005918449256569147,1.1340824149999997,1.134127357043326,recovered
526,R_to_P,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,765,19,2.7242581259999996,0.5904869399964809,0.2198309360000001,0.3262425921857357,0.111648938,0.07429904500000006,0.07431556982919574,0.039248296059668064,0.19417084299999998,0.19419662188738585,recovered
526,P_to_R,bosque48,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,466,19,2.0361528419999995,0.336053229868412,0.13407594900000003,0.19230668968521059,0.08710520899999999,0.04485139800000004,0.04486531903967261,0.003291469067335129,0.11797824699999993,0.118007758166641,recovered
527,R_to_P,bosque48,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,1085,52,5.385387791,0.8251568919513375,0.4547019720000001,0.6691507280338556,0.114752237,0.26783285300000004,0.26787320571020246,0.0055110277608036995,0.737322671,0.7373822671361268,recovered
527,P_to_R,bosque48,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,7194,56,57.58389626200001,10.345764685189351,5.779822997000002,6.123402819037437,1.130033741,2.8678265919999997,2.8680571843869984,0.052233519963920116,5.5666760879999995,5.567977222148329,recovered
528,R_to_P,bosque48,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,4284,54,41.164292409999995,17.98375120596029,6.841848253,7.484445967013016,1.579815337,1.8081806770000002,1.808330382220447,0.01923826988786459,4.005568658,4.005746884737164,recovered
528,P_to_R,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,23254,54,192.365515343,53.10153311677277,41.629929211000004,42.57701738458127,7.628534446,10.177868802,10.178144583012909,0.06254757381975651,22.256136309,22.25663999095559,recovered
529,R_to_P,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,5170,57,36.715574829,6.233090758323669,3.212677222,3.567491341382265,0.6581749490000002,1.5058549399999999,1.5059351278468966,0.01908951485529542,3.835101492,3.8352196938358247,recovered
529,P_to_R,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2026,57,20.938877866,3.9140150928869843,1.149210656,1.4894799133762717,0.273520478,0.6633976420000001,0.6635385476984084,0.019636244978755713,1.605383597,1.6054217922501266,recovered
530,R_to_P,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3878,30,12.443374485000001,3.0281476778909564,1.5162353229999999,1.7234183046966791,0.35070019200000013,1.2441119409999999,1.244195336010307,0.020275488030165434,2.1052868670000002,2.1054674070328474,recovered
530,P_to_R,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1585,30,8.232540612,1.9125511310994625,0.8170045210000001,0.920564734376967,0.26457886699999994,0.616211839,0.6162371011450887,0.020921535789966583,1.027942142,1.0279760346747935,recovered
531,R_to_P,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,16254,36,50.62463711500001,11.485760739073157,7.669889163,8.078419097699225,1.568910722,3.0836072660000005,3.083684000186622,0.06048670131713152,7.792565238,7.793765376787633,recovered
531,P_to_R,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3131,36,12.586323798,2.871829736046493,1.42186886,1.6820038771256804,0.37186434199999996,0.6473261279999998,0.6474052467383444,0.03215306531637907,1.514337753,1.5143922991119325,recovered
532,R_to_P,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,27874,56,171.186339104,37.140693166293204,26.28344044299999,27.486415104940534,4.943494452999997,11.081811693,11.082187090069056,0.1483629932627082,22.992336807,22.99280819296837,recovered
532,P_to_R,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,39648,58,259.92376085800004,55.77829786390066,43.800045002,48.07045073900372,7.601518139999999,17.213625640000004,17.214522931724787,0.31665290612727404,34.051403656000005,34.05280257575214,recovered
